ticker,company_name,cik,year,form_type,filing_date,report_date,accession_number,primary_doc,filing_url,filing_text_path,fetch_status,failure_reason
ADBE,Adobe Systems Inc,796343,2023,10-K,2024-01-17,2023-12-01,0000796343-24-000006,adbe-20231201.htm,https://www.sec.gov/Archives/edgar/data/796343/000079634324000006/adbe-20231201.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADBE_2023.txt,found,
ADBE,Adobe Systems Inc,796343,2024,10-K,2025-01-13,2024-11-29,0000796343-25-000004,adbe-20241129.htm,https://www.sec.gov/Archives/edgar/data/796343/000079634325000004/adbe-20241129.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADBE_2024.txt,found,
ADI,Analog Devices Inc,6281,2011,10-K,2011-11-22,2011-10-29,0000950123-11-099928,b87841e10vk.htm,https://www.sec.gov/Archives/edgar/data/6281/000095012311099928/b87841e10vk.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADI_2011.txt,found,
ADI,Analog Devices Inc,6281,2012,10-K,2012-11-27,2012-11-03,0000006281-12-000010,adi-1132012x10k.htm,https://www.sec.gov/Archives/edgar/data/6281/000000628112000010/adi-1132012x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADI_2012.txt,found,
ADI,Analog Devices Inc,6281,2013,10-K,2013-11-26,2013-11-02,0000006281-13-000040,adi-1122013x10k.htm,https://www.sec.gov/Archives/edgar/data/6281/000000628113000040/adi-1122013x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADI_2013.txt,found,
ADI,Analog Devices Inc,6281,2014,10-K,2014-12-10,2014-11-01,0000006281-14-000039,adi-1112014x10k.htm,https://www.sec.gov/Archives/edgar/data/6281/000000628114000039/adi-1112014x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADI_2014.txt,found,
ADI,Analog Devices Inc,6281,2015,10-K,2015-11-24,2015-10-31,0000006281-15-000044,adi-10312015x10k.htm,https://www.sec.gov/Archives/edgar/data/6281/000000628115000044/adi-10312015x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADI_2015.txt,found,
ADI,Analog Devices Inc,6281,2017,10-K,2017-11-22,2017-10-28,0000006281-17-000144,adi-10282017x10k.htm,https://www.sec.gov/Archives/edgar/data/6281/000000628117000144/adi-10282017x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADI_2017.txt,found,
ADI,Analog Devices Inc,6281,2018,10-K,2018-11-27,2018-11-03,0000006281-18-000126,adi-1132018x10k.htm,https://www.sec.gov/Archives/edgar/data/6281/000000628118000126/adi-1132018x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADI_2018.txt,found,
ADI,Analog Devices Inc,6281,2019,10-K,2019-11-26,2019-11-02,0000006281-19-000144,adi-20191102.htm,https://www.sec.gov/Archives/edgar/data/6281/000000628119000144/adi-20191102.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADI_2019.txt,found,
ADI,Analog Devices Inc,6281,2020,10-K,2020-11-24,2020-10-31,0000006281-20-000156,adi-20201031.htm,https://www.sec.gov/Archives/edgar/data/6281/000000628120000156/adi-20201031.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADI_2020.txt,found,
ADI,Analog Devices Inc,6281,2021,10-K,2021-12-03,2021-10-30,0000006281-21-000294,adi-20211030.htm,https://www.sec.gov/Archives/edgar/data/6281/000000628121000294/adi-20211030.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADI_2021.txt,found,
ADI,Analog Devices Inc,6281,2022,10-K,2022-11-22,2022-10-29,0000006281-22-000250,adi-20221029.htm,https://www.sec.gov/Archives/edgar/data/6281/000000628122000250/adi-20221029.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADI_2022.txt,found,
ADI,Analog Devices Inc,6281,2023,10-K,2023-11-21,2023-10-28,0000006281-23-000203,adi-20231028.htm,https://www.sec.gov/Archives/edgar/data/6281/000000628123000203/adi-20231028.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADI_2023.txt,found,
ADI,Analog Devices Inc,6281,2024,10-K,2024-11-26,2024-11-02,0000006281-24-000204,adi-20241102.htm,https://www.sec.gov/Archives/edgar/data/6281/000000628124000204/adi-20241102.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADI_2024.txt,found,
ADSK,Autodesk Inc,769397,2010,10-K,2010-03-19,2010-01-31,0001193125-10-061070,d10k.htm,https://www.sec.gov/Archives/edgar/data/769397/000119312510061070/d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADSK_2010.txt,found,
ADSK,Autodesk Inc,769397,2011,10-K,2011-03-18,2011-01-31,0001193125-11-071209,d10k.htm,https://www.sec.gov/Archives/edgar/data/769397/000119312511071209/d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADSK_2011.txt,found,
ADSK,Autodesk Inc,769397,2012,10-K,2012-03-15,2012-01-31,0000769397-12-000005,adsk-0131201210xk.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939712000005/adsk-0131201210xk.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADSK_2012.txt,found,
ADSK,Autodesk Inc,769397,2013,10-K,2013-03-18,2013-01-31,0000769397-13-000007,adsk-0131201310xk.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939713000007/adsk-0131201310xk.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADSK_2013.txt,found,
ADSK,Autodesk Inc,769397,2014,10-K,2014-03-10,2014-01-31,0000769397-14-000018,adsk-0131201410xk.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939714000018/adsk-0131201410xk.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADSK_2014.txt,found,
ADSK,Autodesk Inc,769397,2015,10-K,2015-03-18,2015-01-31,0000769397-15-000012,adsk-0131201510xk.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939715000012/adsk-0131201510xk.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADSK_2015.txt,found,
ADSK,Autodesk Inc,769397,2017,10-K,2017-03-21,2017-01-31,0000769397-17-000014,adsk-0131201710xk.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939717000014/adsk-0131201710xk.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADSK_2017.txt,found,
ADSK,Autodesk Inc,769397,2018,10-K,2018-03-22,2018-01-31,0000769397-18-000011,adsk-0131201810xk.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939718000011/adsk-0131201810xk.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADSK_2018.txt,found,
ADSK,Autodesk Inc,769397,2019,10-K,2019-03-25,2019-01-31,0000769397-19-000016,adsk-0131201910xk.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939719000016/adsk-0131201910xk.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADSK_2019.txt,found,
ADSK,Autodesk Inc,769397,2020,10-K,2020-03-19,2020-01-31,0000769397-20-000013,adsk-0131202010xk.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939720000013/adsk-0131202010xk.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADSK_2020.txt,found,
ADSK,Autodesk Inc,769397,2021,10-K,2021-03-19,2021-01-31,0000769397-21-000014,adsk-20210131.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939721000014/adsk-20210131.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADSK_2021.txt,found,
ADSK,Autodesk Inc,769397,2022,10-K,2022-03-14,2022-01-31,0000769397-22-000019,adsk-20220131.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939722000019/adsk-20220131.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADSK_2022.txt,found,
ADSK,Autodesk Inc,769397,2023,10-K,2023-03-14,2023-01-31,0000769397-23-000036,adsk-20230131.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939723000036/adsk-20230131.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADSK_2023.txt,found,
ADSK,Autodesk Inc,769397,2024,10-K,2024-06-10,2024-01-31,0000769397-24-000090,adsk-20240131.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939724000090/adsk-20240131.htm,/Users/bao/equity_screener/sec_filing_text_cache/ADSK_2024.txt,found,
AKAM,Akamai Technologies Inc,1086222,2011,10-K,2012-02-29,2011-12-31,0001266432-12-000010,akam10k123111.htm,https://www.sec.gov/Archives/edgar/data/1086222/000126643212000010/akam10k123111.htm,/Users/bao/equity_screener/sec_filing_text_cache/AKAM_2011.txt,found,
AKAM,Akamai Technologies Inc,1086222,2012,10-K,2013-03-01,2012-12-31,0001266432-13-000021,akam10k123112.htm,https://www.sec.gov/Archives/edgar/data/1086222/000126643213000021/akam10k123112.htm,/Users/bao/equity_screener/sec_filing_text_cache/AKAM_2012.txt,found,
AKAM,Akamai Technologies Inc,1086222,2013,10-K,2014-03-03,2013-12-31,0001542567-14-000009,akam10k123113.htm,https://www.sec.gov/Archives/edgar/data/1086222/000154256714000009/akam10k123113.htm,/Users/bao/equity_screener/sec_filing_text_cache/AKAM_2013.txt,found,
AKAM,Akamai Technologies Inc,1086222,2014,10-K,2015-03-02,2014-12-31,0001086222-15-000066,akam10k123114.htm,https://www.sec.gov/Archives/edgar/data/1086222/000108622215000066/akam10k123114.htm,/Users/bao/equity_screener/sec_filing_text_cache/AKAM_2014.txt,found,
AKAM,Akamai Technologies Inc,1086222,2015,10-K,2016-02-29,2015-12-31,0001086222-16-000245,akam10k123115.htm,https://www.sec.gov/Archives/edgar/data/1086222/000108622216000245/akam10k123115.htm,/Users/bao/equity_screener/sec_filing_text_cache/AKAM_2015.txt,found,
AKAM,Akamai Technologies Inc,1086222,2017,10-K,2018-03-01,2017-12-31,0001086222-18-000052,akam10k123117.htm,https://www.sec.gov/Archives/edgar/data/1086222/000108622218000052/akam10k123117.htm,/Users/bao/equity_screener/sec_filing_text_cache/AKAM_2017.txt,found,
AKAM,Akamai Technologies Inc,1086222,2018,10-K,2019-02-28,2018-12-31,0001086222-19-000066,akam10k123118.htm,https://www.sec.gov/Archives/edgar/data/1086222/000108622219000066/akam10k123118.htm,/Users/bao/equity_screener/sec_filing_text_cache/AKAM_2018.txt,found,
AKAM,Akamai Technologies Inc,1086222,2019,10-K,2020-02-28,2019-12-31,0001086222-20-000045,akam10k123119.htm,https://www.sec.gov/Archives/edgar/data/1086222/000108622220000045/akam10k123119.htm,/Users/bao/equity_screener/sec_filing_text_cache/AKAM_2019.txt,found,
AKAM,Akamai Technologies Inc,1086222,2020,10-K,2021-02-26,2020-12-31,0001086222-21-000075,akam-20201231.htm,https://www.sec.gov/Archives/edgar/data/1086222/000108622221000075/akam-20201231.htm,/Users/bao/equity_screener/sec_filing_text_cache/AKAM_2020.txt,found,
AKAM,Akamai Technologies Inc,1086222,2021,10-K,2022-02-28,2021-12-31,0001086222-22-000058,akam-20211231.htm,https://www.sec.gov/Archives/edgar/data/1086222/000108622222000058/akam-20211231.htm,/Users/bao/equity_screener/sec_filing_text_cache/AKAM_2021.txt,found,
AKAM,Akamai Technologies Inc,1086222,2022,10-K,2023-02-28,2022-12-31,0001086222-23-000078,akam-20221231.htm,https://www.sec.gov/Archives/edgar/data/1086222/000108622223000078/akam-20221231.htm,/Users/bao/equity_screener/sec_filing_text_cache/AKAM_2022.txt,found,
AKAM,Akamai Technologies Inc,1086222,2023,10-K,2024-02-28,2023-12-31,0001086222-24-000040,akam-20231231.htm,https://www.sec.gov/Archives/edgar/data/1086222/000108622224000040/akam-20231231.htm,/Users/bao/equity_screener/sec_filing_text_cache/AKAM_2023.txt,found,
AKAM,Akamai Technologies Inc,1086222,2024,10-K,2025-02-24,2024-12-31,0001086222-25-000028,akam-20241231.htm,https://www.sec.gov/Archives/edgar/data/1086222/000108622225000028/akam-20241231.htm,/Users/bao/equity_screener/sec_filing_text_cache/AKAM_2024.txt,found,
AMAT,Applied Materials Inc,6951,2011,10-K,2011-12-06,2011-10-30,0001193125-11-332050,d250870d10k.htm,https://www.sec.gov/Archives/edgar/data/6951/000119312511332050/d250870d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMAT_2011.txt,found,
AMAT,Applied Materials Inc,6951,2012,10-K,2012-12-05,2012-10-28,0000006951-12-000018,amat10282012-10kdoc.htm,https://www.sec.gov/Archives/edgar/data/6951/000000695112000018/amat10282012-10kdoc.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMAT_2012.txt,found,
AMAT,Applied Materials Inc,6951,2014,10-K,2014-12-17,2014-10-26,0000006951-14-000037,amat10262014-10kdoc.htm,https://www.sec.gov/Archives/edgar/data/6951/000000695114000037/amat10262014-10kdoc.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMAT_2014.txt,found,
AMAT,Applied Materials Inc,6951,2015,10-K,2015-12-09,2015-10-25,0000006951-15-000034,amat10252015-10xkdoc.htm,https://www.sec.gov/Archives/edgar/data/6951/000000695115000034/amat10252015-10xkdoc.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMAT_2015.txt,found,
AMAT,Applied Materials Inc,6951,2017,10-K,2017-12-15,2017-10-29,0000006951-17-000038,amat1029201710-kq42017.htm,https://www.sec.gov/Archives/edgar/data/6951/000000695117000038/amat1029201710-kq42017.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMAT_2017.txt,found,
AMAT,Applied Materials Inc,6951,2018,10-K,2018-12-13,2018-10-28,0000006951-18-000041,amat1028201810-kq42018.htm,https://www.sec.gov/Archives/edgar/data/6951/000000695118000041/amat1028201810-kq42018.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMAT_2018.txt,found,
AMAT,Applied Materials Inc,6951,2019,10-K,2019-12-13,2019-10-27,0000006951-19-000046,amat-20191027.htm,https://www.sec.gov/Archives/edgar/data/6951/000000695119000046/amat-20191027.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMAT_2019.txt,found,
AMAT,Applied Materials Inc,6951,2020,10-K,2020-12-11,2020-10-25,0000006951-20-000048,amat-20201025.htm,https://www.sec.gov/Archives/edgar/data/6951/000000695120000048/amat-20201025.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMAT_2020.txt,found,
AMAT,Applied Materials Inc,6951,2021,10-K,2021-12-17,2021-10-31,0000006951-21-000043,amat-20211031.htm,https://www.sec.gov/Archives/edgar/data/6951/000000695121000043/amat-20211031.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMAT_2021.txt,found,
AMAT,Applied Materials Inc,6951,2022,10-K,2022-12-16,2022-10-30,0000006951-22-000043,amat-20221030.htm,https://www.sec.gov/Archives/edgar/data/6951/000000695122000043/amat-20221030.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMAT_2022.txt,found,
AMAT,Applied Materials Inc,6951,2023,10-K,2023-12-15,2023-10-29,0000006951-23-000041,amat-20231029.htm,https://www.sec.gov/Archives/edgar/data/6951/000000695123000041/amat-20231029.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMAT_2023.txt,found,
AMAT,Applied Materials Inc,6951,2024,10-K,2024-12-13,2024-10-27,0000006951-24-000044,amat-20241027.htm,https://www.sec.gov/Archives/edgar/data/6951/000000695124000044/amat-20241027.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMAT_2024.txt,found,
AMZN,Amazon COM Inc,1018724,2011,10-K,2012-02-01,2011-12-31,0001193125-12-032846,d269317d10k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000119312512032846/d269317d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMZN_2011.txt,found,
AMZN,Amazon COM Inc,1018724,2012,10-K,2013-01-30,2012-12-31,0001193125-13-028520,d445434d10k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000119312513028520/d445434d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMZN_2012.txt,found,
AMZN,Amazon COM Inc,1018724,2013,10-K,2014-01-31,2013-12-31,0001018724-14-000006,amzn-20131231x10k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872414000006/amzn-20131231x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMZN_2013.txt,found,
AMZN,Amazon COM Inc,1018724,2014,10-K,2015-01-30,2014-12-31,0001018724-15-000006,amzn-20141231x10k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872415000006/amzn-20141231x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMZN_2014.txt,found,
AMZN,Amazon COM Inc,1018724,2015,10-K,2016-01-29,2015-12-31,0001018724-16-000172,amzn-20151231x10k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872416000172/amzn-20151231x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMZN_2015.txt,found,
AMZN,Amazon COM Inc,1018724,2017,10-K,2018-02-02,2017-12-31,0001018724-18-000005,amzn-20171231x10k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872418000005/amzn-20171231x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMZN_2017.txt,found,
AMZN,Amazon COM Inc,1018724,2018,10-K,2019-02-01,2018-12-31,0001018724-19-000004,amzn-20181231x10k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872419000004/amzn-20181231x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMZN_2018.txt,found,
AMZN,Amazon COM Inc,1018724,2019,10-K,2020-01-31,2019-12-31,0001018724-20-000004,amzn-20191231x10k.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872420000004/amzn-20191231x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMZN_2019.txt,found,
AMZN,Amazon COM Inc,1018724,2020,10-K,2021-02-03,2020-12-31,0001018724-21-000004,amzn-20201231.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872421000004/amzn-20201231.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMZN_2020.txt,found,
AMZN,Amazon COM Inc,1018724,2021,10-K,2022-02-04,2021-12-31,0001018724-22-000005,amzn-20211231.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000005/amzn-20211231.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMZN_2021.txt,found,
AMZN,Amazon COM Inc,1018724,2022,10-K,2023-02-03,2022-12-31,0001018724-23-000004,amzn-20221231.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/amzn-20221231.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMZN_2022.txt,found,
AMZN,Amazon COM Inc,1018724,2023,10-K,2024-02-02,2023-12-31,0001018724-24-000008,amzn-20231231.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/amzn-20231231.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMZN_2023.txt,found,
AMZN,Amazon COM Inc,1018724,2024,10-K,2025-02-07,2024-12-31,0001018724-25-000004,amzn-20241231.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/amzn-20241231.htm,/Users/bao/equity_screener/sec_filing_text_cache/AMZN_2024.txt,found,
CRM,Salesforce COM Inc,1108524,2010,10-K,2010-03-11,2010-01-31,0001193125-10-053838,d10k.htm,https://www.sec.gov/Archives/edgar/data/1108524/000119312510053838/d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/CRM_2010.txt,found,
CRM,Salesforce COM Inc,1108524,2011,10-K,2011-03-23,2011-01-31,0001193125-11-075314,d10k.htm,https://www.sec.gov/Archives/edgar/data/1108524/000119312511075314/d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/CRM_2011.txt,found,
CRM,Salesforce COM Inc,1108524,2012,10-K,2012-03-09,2012-01-31,0001193125-12-107281,d279348d10k.htm,https://www.sec.gov/Archives/edgar/data/1108524/000119312512107281/d279348d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/CRM_2012.txt,found,
CRM,Salesforce COM Inc,1108524,2013,10-K,2013-03-08,2013-01-31,0001193125-13-098852,d466584d10k.htm,https://www.sec.gov/Archives/edgar/data/1108524/000119312513098852/d466584d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/CRM_2013.txt,found,
CRM,Salesforce COM Inc,1108524,2014,10-K,2014-03-05,2014-01-31,0001193125-14-084762,d648028d10k.htm,https://www.sec.gov/Archives/edgar/data/1108524/000119312514084762/d648028d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/CRM_2014.txt,found,
CRM,Salesforce COM Inc,1108524,2015,10-K,2015-03-06,2015-01-31,0001108524-15-000008,crm-2015131x10k.htm,https://www.sec.gov/Archives/edgar/data/1108524/000110852415000008/crm-2015131x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/CRM_2015.txt,found,
CRM,Salesforce COM Inc,1108524,2017,10-K,2017-03-06,2017-01-31,0001108524-17-000006,crm-2017131x10k.htm,https://www.sec.gov/Archives/edgar/data/1108524/000110852417000006/crm-2017131x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/CRM_2017.txt,found,
CRM,Salesforce COM Inc,1108524,2018,10-K,2018-03-09,2018-01-31,0001108524-18-000011,crmq4fy1810-k.htm,https://www.sec.gov/Archives/edgar/data/1108524/000110852418000011/crmq4fy1810-k.htm,/Users/bao/equity_screener/sec_filing_text_cache/CRM_2018.txt,found,
CRM,Salesforce COM Inc,1108524,2019,10-K,2019-03-08,2019-01-31,0001108524-19-000009,crmq4fy1910-k.htm,https://www.sec.gov/Archives/edgar/data/1108524/000110852419000009/crmq4fy1910-k.htm,/Users/bao/equity_screener/sec_filing_text_cache/CRM_2019.txt,found,
CRM,Salesforce COM Inc,1108524,2020,10-K,2020-03-05,2020-01-31,0001108524-20-000014,crm-20200131.htm,https://www.sec.gov/Archives/edgar/data/1108524/000110852420000014/crm-20200131.htm,/Users/bao/equity_screener/sec_filing_text_cache/CRM_2020.txt,found,
CRM,Salesforce COM Inc,1108524,2021,10-K,2021-03-17,2021-01-31,0001108524-22-000008,crm-20210131.htm,https://www.sec.gov/Archives/edgar/data/1108524/000110852422000008/crm-20210131.htm,/Users/bao/equity_screener/sec_filing_text_cache/CRM_2021.txt,found,
CRM,Salesforce COM Inc,1108524,2022,10-K,2022-03-11,2022-01-31,0001108524-22-000013,crm-20220131.htm,https://www.sec.gov/Archives/edgar/data/1108524/000110852422000013/crm-20220131.htm,/Users/bao/equity_screener/sec_filing_text_cache/CRM_2022.txt,found,
CRM,Salesforce COM Inc,1108524,2023,10-K,2023-03-08,2023-01-31,0001108524-23-000011,crm-20230131.htm,https://www.sec.gov/Archives/edgar/data/1108524/000110852423000011/crm-20230131.htm,/Users/bao/equity_screener/sec_filing_text_cache/CRM_2023.txt,found,
CRM,Salesforce COM Inc,1108524,2024,10-K,2024-03-06,2024-01-31,0001108524-24-000005,crm-20240131.htm,https://www.sec.gov/Archives/edgar/data/1108524/000110852424000005/crm-20240131.htm,/Users/bao/equity_screener/sec_filing_text_cache/CRM_2024.txt,found,
CSCO,Cisco Systems Inc,858877,2011,10-K,2011-09-14,2011-07-30,0001193125-11-247394,d202951d10k.htm,https://www.sec.gov/Archives/edgar/data/858877/000119312511247394/d202951d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/CSCO_2011.txt,found,
CSCO,Cisco Systems Inc,858877,2012,10-K,2012-09-12,2012-07-28,0001193125-12-388590,d365054d10k.htm,https://www.sec.gov/Archives/edgar/data/858877/000119312512388590/d365054d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/CSCO_2012.txt,found,
CSCO,Cisco Systems Inc,858877,2013,10-K,2013-09-10,2013-07-27,0000858877-13-000049,csco-2013727x10k.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887713000049/csco-2013727x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/CSCO_2013.txt,found,
CSCO,Cisco Systems Inc,858877,2014,10-K,2014-09-09,2014-07-26,0000858877-14-000029,csco-2014726x10k.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887714000029/csco-2014726x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/CSCO_2014.txt,found,
CSCO,Cisco Systems Inc,858877,2015,10-K,2015-09-08,2015-07-25,0000858877-15-000070,csco-2015725x10k.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887715000070/csco-2015725x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/CSCO_2015.txt,found,
CSCO,Cisco Systems Inc,858877,2017,10-K,2017-09-07,2017-07-29,0000858877-17-000016,csco-2017729x10k.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887717000016/csco-2017729x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/CSCO_2017.txt,found,
