company_id,company_name,ticker,year,actual_market_cap,estimated_fair_value,valuation_gap_pct,quality_score,report_risk_score,model_error,final_signal,best_model_used,explanation_text,output_quality_flag,output_warning_text,final_signal_display,model_output_source,era,valuation_gap_percentile_year,valuation_gap_percentile_era,valuation_bucket_year,valuation_bucket_era,final_signal_calibrated,calibration_warning_text,report_risk_score_original,report_risk_score_real,risk_score_source,risk_score_components,filing_data_quality_flag,filing_warning_text,report_risk_available,final_signal_calibrated_risk_adjusted,risk_adjustment_reason
1018724,Amazon COM Inc,AMZN,2013,183044617424.01123,51206447034.913086,-72.02515553008773,45.24613859660589,50,1.273864491415484,Potentially overvalued,Ridge Regression,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 72.0% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is high (+1.27) — treat this estimate with additional caution. The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.","high_model_error, neutral_report_risk, needs_review",Model error of +1.274 (log scale) is large — the model fit was poor for this observation. | Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Needs review,legacy_xbrl_2010_2016,legacy_2010_2016,3.8,1.5,Needs review,Needs review,Needs review,,50,44.6,real_sec_filing,"risk_per1k=9.3, debt=6, legal=24, uncertainty=33, cost+cyber=1",ok,,True,Needs review,needs_review_flag_preserved
1018724,Amazon COM Inc,AMZN,2014,144312749290.4663,61435504469.416664,-57.42891409700608,31.476942320400266,50,0.853994897828926,Potentially overvalued,Ridge Regression,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 57.4% below actual market cap; fundamentals score in the lower third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is high (+0.85) — treat this estimate with additional caution. The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued,legacy_xbrl_2010_2016,legacy_2010_2016,16.0,8.8,Low relative value,Low relative value,Potentially overvalued,,50,43.5,real_sec_filing,"risk_per1k=9.8, debt=4, legal=27, uncertainty=33, cost+cyber=1",ok,,True,Potentially overvalued,
1018724,Amazon COM Inc,AMZN,2015,318344175338.7451,79789967680.73781,-74.9359423347908,43.81835791415231,50,1.3837353316223189,Potentially overvalued,Ridge Regression,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 74.9% below actual market cap; fundamentals score in the lower third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is high (+1.38) — treat this estimate with additional caution. The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.","high_model_error, neutral_report_risk, needs_review",Model error of +1.384 (log scale) is large — the model fit was poor for this observation. | Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Needs review,legacy_xbrl_2010_2016,legacy_2010_2016,3.8,0.7,Needs review,Needs review,Needs review,,50,44.0,real_sec_filing,"risk_per1k=9.8, debt=4, legal=26, uncertainty=40, cost+cyber=1",ok,,True,Needs review,needs_review_flag_preserved
1045810,Nvidia Corp,NVDA,2010,8299842663.741419,8912658317.769339,7.383461095052536,36.89219114219114,50,-0.0712359907000781,Fairly valued / neutral,Ridge Regression,"Research signal: Fairly valued / neutral. This signal was assigned because the model-estimated fair value is 7.4% above actual market cap; fundamentals score in the lower third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (-0.07). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Fairly valued / neutral,legacy_xbrl_2010_2016,legacy_2010_2016,71.4,62.0,Above-average relative value,Neutral relative value,Possible value trap,,50,24.4,real_sec_filing,"risk_per1k=6.0, debt=5, legal=5, uncertainty=15, cost+cyber=4",ok,,True,Possible value trap,
1045810,Nvidia Corp,NVDA,2011,7769836869.281373,10668079373.29948,37.3012014637852,52.40238110798858,50,-0.3170068773941992,Research candidate,Ridge Regression,"Research signal: Research candidate. This signal was assigned because the model-estimated fair value is 37.3% above actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is moderate (-0.32). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Research candidate,legacy_xbrl_2010_2016,legacy_2010_2016,73.1,78.1,Above-average relative value,Above-average relative value,Research candidate,,50,26.0,real_sec_filing,"risk_per1k=6.2, debt=4, legal=5, uncertainty=21, cost+cyber=6",ok,,True,Research candidate,
1045810,Nvidia Corp,NVDA,2012,6968806095.987474,11422819576.514818,63.91358030598517,44.41220072762128,50,-0.4941691535957559,Possible value trap,Ridge Regression,"Research signal: Possible value trap. This signal was assigned because the model-estimated fair value is 63.9% above actual market cap; fundamentals score in the lower third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is moderate (-0.49). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Possible value trap,legacy_xbrl_2010_2016,legacy_2010_2016,73.1,88.3,Above-average relative value,Above-average relative value,Possible value trap,,50,35.3,real_sec_filing,"risk_per1k=8.8, debt=4, legal=16, uncertainty=24, cost+cyber=4",ok,,True,Possible value trap,
1045810,Nvidia Corp,NVDA,2013,8569381696.917545,11490704420.615925,34.09023926135994,28.49888714608341,50,-0.2933428146359702,Possible value trap,Ridge Regression,"Research signal: Possible value trap. This signal was assigned because the model-estimated fair value is 34.1% above actual market cap; fundamentals score in the lower third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (-0.29). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Possible value trap,legacy_xbrl_2010_2016,legacy_2010_2016,80.8,73.7,Above-average relative value,Above-average relative value,Possible value trap,Very low quality score (28/100) — high valuation gap may not reflect fundamental strength.,50,35.5,real_sec_filing,"risk_per1k=8.0, debt=5, legal=18, uncertainty=24, cost+cyber=3",ok,,True,Possible value trap,
1045810,Nvidia Corp,NVDA,2014,10473354155.28655,15491027613.05306,47.908944769463155,48.74150382327952,50,-0.3914266603952683,Research candidate,Ridge Regression,"Research signal: Research candidate. This signal was assigned because the model-estimated fair value is 47.9% above actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is moderate (-0.39). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Research candidate,legacy_xbrl_2010_2016,legacy_2010_2016,96.0,83.2,Top decile relative value,Above-average relative value,Research candidate,,50,35.9,real_sec_filing,"risk_per1k=7.9, debt=6, legal=13, uncertainty=26, cost+cyber=3",ok,,True,Research candidate,
1045810,Nvidia Corp,NVDA,2015,17312679424.28589,14456672367.920313,-16.496620692688545,43.41379285304519,50,0.1802830842039569,Potentially overvalued,Ridge Regression,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 16.5% below actual market cap; fundamentals score in the lower third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (+0.18). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued,legacy_xbrl_2010_2016,legacy_2010_2016,57.7,43.8,Neutral relative value,Neutral relative value,Fairly valued / neutral,,50,45.9,real_sec_filing,"risk_per1k=8.4, debt=8, legal=35, uncertainty=19, cost+cyber=1",ok,,True,Fairly valued / neutral,
1341439,Oracle Corp,ORCL,2010,128344271598.81592,64183087453.394485,-49.99146697094455,60.98484848484848,50,0.6929765345396959,Potentially overvalued,Ridge Regression,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 50.0% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is high (+0.69) — treat this estimate with additional caution. The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued,legacy_xbrl_2010_2016,legacy_2010_2016,14.3,13.1,Low relative value,Low relative value,Potentially overvalued,,50,22.0,real_sec_filing,"risk_per1k=6.4, debt=2, legal=15, uncertainty=8, cost+cyber=6",ok,,True,Potentially overvalued,
1341439,Oracle Corp,ORCL,2011,102525603160.85815,115007039975.24814,12.173970627421872,68.24777792301157,50,-0.1148807893435268,Research candidate,Ridge Regression,"Research signal: Research candidate. This signal was assigned because the model-estimated fair value is 12.2% above actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (-0.11). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Research candidate,legacy_xbrl_2010_2016,legacy_2010_2016,50.0,65.0,Neutral relative value,Neutral relative value,Fairly valued / neutral,,50,16.9,real_sec_filing,"risk_per1k=5.3, debt=1, legal=15, uncertainty=2, cost+cyber=8",ok,,True,Fairly valued / neutral,
1341439,Oracle Corp,ORCL,2012,127200874252.31934,120496034173.2545,-5.27106446278421,69.26312005751258,50,0.054150682971386,Fairly valued / neutral,Ridge Regression,"Research signal: Fairly valued / neutral. This signal was assigned because the model-estimated fair value is 5.3% below actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (+0.05). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Fairly valued / neutral,legacy_xbrl_2010_2016,legacy_2010_2016,38.5,54.0,Below-average relative value,Neutral relative value,Potentially overvalued,,50,15.2,real_sec_filing,"risk_per1k=4.0, debt=2, legal=14, uncertainty=2, cost+cyber=6",ok,,True,Potentially overvalued,
1341439,Oracle Corp,ORCL,2013,142176060241.69922,157119628605.92346,10.510608001670734,68.89583469490012,50,-0.0999413303771277,Research candidate,Ridge Regression,"Research signal: Research candidate. This signal was assigned because the model-estimated fair value is 10.5% above actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (-0.10). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Research candidate,legacy_xbrl_2010_2016,legacy_2010_2016,73.1,62.8,Above-average relative value,Neutral relative value,Research candidate,,50,25.4,real_sec_filing,"risk_per1k=6.8, debt=0, legal=14, uncertainty=11, cost+cyber=13",ok,,True,Research candidate,
1341439,Oracle Corp,ORCL,2014,164568626502.99072,223504276544.8039,35.81220266229914,64.57384048972834,50,-0.3061028827011611,Research candidate,Ridge Regression,"Research signal: Research candidate. This signal was assigned because the model-estimated fair value is 35.8% above actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is moderate (-0.31). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Research candidate,legacy_xbrl_2010_2016,legacy_2010_2016,92.0,76.6,Top decile relative value,Above-average relative value,Research candidate,,50,19.8,real_sec_filing,"risk_per1k=5.7, debt=2, legal=14, uncertainty=3, cost+cyber=11",ok,,True,Research candidate,
1341439,Oracle Corp,ORCL,2015,128936440629.9591,196952646224.30905,52.75173198673362,60.27596780166874,50,-0.4236437507013519,Research candidate,Ridge Regression,"Research signal: Research candidate. This signal was assigned because the model-estimated fair value is 52.8% above actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is moderate (-0.42). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Research candidate,legacy_xbrl_2010_2016,legacy_2010_2016,96.2,85.4,Top decile relative value,Above-average relative value,Research candidate,,50,22.3,real_sec_filing,"risk_per1k=6.4, debt=3, legal=13, uncertainty=4, cost+cyber=10",ok,,True,Research candidate,
1065280,Netflix Inc,NFLX,2011,3838569549.1425543,6861891254.93077,78.7616758556206,59.82750582750583,50,-0.5808833129248043,Research candidate,Ridge Regression,"Research signal: Research candidate. This signal was assigned because the model-estimated fair value is 78.8% above actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is moderate (-0.58). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Research candidate,legacy_xbrl_2010_2016,legacy_2010_2016,88.5,89.1,Above-average relative value,Above-average relative value,Research candidate,,50,62.4,real_sec_filing,"risk_per1k=14.2, debt=33, legal=23, uncertainty=13, cost+cyber=2",ok,,True,Research candidate,
1065280,Netflix Inc,NFLX,2012,5129356542.953664,14154707323.567934,175.95483380878716,34.29111387055312,50,-1.0150670207173178,Possible value trap,Ridge Regression,"Research signal: Possible value trap. This signal was assigned because the model-estimated fair value is 176.0% above actual market cap; fundamentals score in the lower third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is high (-1.02) — treat this estimate with additional caution. The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.","extreme_valuation_gap, high_model_error, neutral_report_risk, needs_review",Valuation gap of +176.0% exceeds 100% — the model estimate is likely unreliable for this observation. | Model error of -1.015 (log scale) is large — the model fit was poor for this observation. | Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Needs review,legacy_xbrl_2010_2016,legacy_2010_2016,100.0,97.8,Needs review,Needs review,Needs review,,50,57.2,real_sec_filing,"risk_per1k=13.1, debt=17, legal=25, uncertainty=12, cost+cyber=1",ok,,True,Needs review,needs_review_flag_preserved
1065280,Netflix Inc,NFLX,2013,21945508084.73034,16122751394.641142,-26.532795083202764,51.266572990872056,50,0.3083310709505973,Potentially overvalued,Ridge Regression,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 26.5% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is moderate (+0.31). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued,legacy_xbrl_2010_2016,legacy_2010_2016,42.3,37.2,Neutral relative value,Below-average relative value,Fairly valued / neutral,,50,56.9,real_sec_filing,"risk_per1k=12.1, debt=21, legal=26, uncertainty=10, cost+cyber=3",ok,,True,Fairly valued / neutral,
1065280,Netflix Inc,NFLX,2014,20638656748.459698,15278346554.132517,-25.97218539780808,57.34466519980539,50,0.3007292904038898,Potentially overvalued,Ridge Regression,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 26.0% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is moderate (+0.30). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued,legacy_xbrl_2010_2016,legacy_2010_2016,64.0,38.0,Neutral relative value,Below-average relative value,Fairly valued / neutral,,50,59.1,real_sec_filing,"risk_per1k=12.0, debt=21, legal=26, uncertainty=11, cost+cyber=8",ok,,True,Fairly valued / neutral,
